fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI
743125397454,0.056197096,0.04031388,129.13896,0.19867487936318795
585308205748,0.00044825245,0.025934359,70.278275,1.8799158115948453
728515522076,0.09614173,0.048417654,237.29655,-4.762647754102912
744713300642,0.00947168,0.024833797,55.744713,2.507608519363112
998101366774,0.029077526,0.05057289,235.88536,0.5269459749456386
879675554520,0.038647164,0.045800664,274.22223,-1.5855565686289388
882852014832,0.009220473,0.022737019,117.51566,1.1472667394311742
277592972260,0.016289614,0.017564656,211.59142,0.2686794449002685
343319940312,0.004727021,0.024990514,152.49142,1.2753434498767546
403013347242,0.016170984,0.046377353,241.25793,1.65700620654667
480490974304,0.017871473,0.046799626,66.63279,0.5095387157191744
245218885250,0.015117513,0.053595394,195.86351,2.1803205029402406
417002069002,0.011552192,0.0082126865,64.24554,1.2725933234695488
456374448188,0.012162389,0.036995195,119.29816,2.1972354729196137
494141915354,0.010402903,0.0262226,76.17519,1.5629225168720524
171885801866,0.04100529,0.008980519,327.32297,-1.9776472969371626
125847493236,0.0063490886,0.06579422,178.71106,0.524796671215435
202058442298,0.0068651517,0.036413357,89.90222,1.0273873660168762
248092643706,0.024644101,0.039060395,764.64026,-1.1410326868222533
132203286738,0.09686424,0.08376128,226.87326,-1.367924611649505
275403394838,0.013521671,0.022954985,147.46461,1.6654819713442037
42637396862,0.018288447,0.055090185,194.59235,1.0380803041733584
207110212834,0.07172386,0.02706673,526.69617,-0.5529845117247901
87411120012,0.022527117,0.057280023,153.93521,-0.027571662789316498
377619812464,0.030059235,0.078927785,212.35272,1.0109547127076741
80450047876,0.035795644,0.054250717,371.80927,0.7657998441409122
240795480684,0.08262896,0.067068376,547.97437,-5.769062185348917
283964793474,0.0376829,0.019378878,166.98854,-0.9259822850690069
302064492156,0.060430817,0.015827527,216.36346,-1.8734663726783076
353507419194,0.020089047,0.021375494,86.89423,0.7237142850069578
313504637748,0.057387475,0.04367222,163.85355,-0.8443137311146909
683392352748,0.02684241,0.041542716,201.07404,-0.3367405264114765
637352809670,0.0035457634,0.01790923,70.646866,2.005582188317051
726889871698,0.05131221,0.048708115,169.20859,0.06696141980156256
763095441538,0.019458828,0.05137907,164.85312,-0.1083105926932017
869132581730,0.018019743,0.050869666,142.7806,0.7601189072498106
786288740108,0.0035244536,0.027196191,271.70746,1.7561000114588343
850754649736,0.009035,0.046629604,184.51822,0.9702299251599724
968230094098,0.07566648,0.07277551,242.16238,-0.2014121586528257
536382710662,0.07580301,0.09072458,63.651043,3.082544698964913
537659570434,0.010551672,0.0152910715,33.446754,4.168421853393345
812306936492,0.06719435,0.021457534,172.15236,-1.167872901861457
856145510646,0.045015376,0.08584607,255.92308,-0.15817852083652106
773580785506,0.019540006,0.013492134,99.32768,0.49658776009605454
954253395270,0.035512686,0.12426536,242.33778,0.25310322621114034
756443173010,0.048144322,0.12604405,357.83264,-1.5170650852854066
737716397590,0.016152719,0.03808104,176.65958,1.255598108409957
49019421266,0.034133874,0.050801728,157.1051,0.8428797349841839
134764463814,0.05649859,0.019611498,166.26234,1.300316285562999
313520334970,0.08501285,0.059068967,171.61469,-0.4325505104553341
404011444142,0.019915635,0.030920224,200.3652,-0.4642671560965068
445923101564,0.02020502,0.08201118,251.9509,-2.2208869747751283
151603607152,0.005064342,0.036436316,61.908207,1.2436799645186531
176053957520,0.08470662,0.03674266,252.07007,-0.8370019957130908
46516129022,0.05068876,0.03940102,224.3308,2.0434430422063916
6185393876,0.08113122,0.021553805,158.06755,-0.40320857914722685
139867362318,0.01956363,0.020578813,249.80243,0.2880236498581134
325290323884,0.03228098,0.038600184,67.56132,0.43569677328713796
218256424602,0.023726461,0.025721584,124.62352,-0.5256809722354312
238918584720,0.030879602,0.051254816,173.79436,0.254669191781589
356083716808,0.024185209,0.045793977,160.30777,-0.6096529122809266
794559380126,0.0121687185,0.010488901,24.031626,4.075115387095179
911405127266,0.018672856,0.047208615,282.20453,-0.5673139302153842
800917945754,0.037429128,0.054008957,169.5451,1.181259113599563
548497331896,0.014295764,0.06724723,236.75064,-0.06652924795235843
746645864256,0.03994792,0.023944158,190.63127,-0.6526689852527585
637103631564,0.059373636,0.02928254,222.44394,3.1839824464191797
